User1_ID,User2_ID,h1_linear,h2_linear,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Throughput_Mbps,Method
526,1656,1.1439000539214042e-05,0.0001031379073336,0.9001631240396897,0.09983687596031035,3.3231467988992422,13.330071856192157,16.6532186550914,0.3127365005650967,GNN
327,1419,1.4692343366872066e-05,0.0001447583993042,0.9078565385099484,0.09214346149005168,3.439007317100664,13.703421296206068,17.142428613306734,0.3219235420339293,GNN
1075,1569,5.260452647304817e-06,3.3496220174769495e-05,0.8642697562957813,0.13573024370421874,2.879440940348281,12.150842100391506,15.030283040739786,0.28225883644581756,GNN
214,1133,7.676724301944668e-06,5.0683836614337726e-05,0.8684604091972857,0.13153959080271432,2.92519092976602,12.703023487817289,15.628214417583308,0.2934875946964002,GNN
269,929,5.8368171748646525e-06,3.795818280322802e-05,0.8667241196989526,0.13327588030104742,2.9059061393690984,12.30489607370023,15.210802213069329,0.2856488678510672,GNN
480,475,1.2107032995579094e-05,9.423382862608796e-05,0.8861488160717302,0.11385118392826972,3.133851692507236,13.389313104030862,16.523164796538097,0.31029417458287506,GNN
407,643,8.25919591627241e-06,5.365536618082765e-05,0.866603337946256,0.13339666205374412,2.905071330098145,12.805430868036332,15.710502198134478,0.295032905129286,GNN
1565,1204,1.2257685768430989e-05,8.175667777901688e-05,0.8696190102670356,0.13038098973296447,2.938409820224179,13.379989726586981,16.31839954681116,0.3064488177804913,GNN
74,1257,7.463753209396413e-06,4.958313782246518e-05,0.8691645929446394,0.13083540705536062,2.9328917322185055,12.663609251404772,15.596500983623278,0.2928920372511414,GNN
232,135,9.557273977263187e-06,6.046135543230015e-05,0.863503840936969,0.13649615906303114,2.8721131975187313,13.0108327649391,15.88294596245783,0.29827128567995925,GNN
569,1855,1.067110472249976e-05,6.751337984834687e-05,0.8635137805016777,0.1364862194983222,2.872317779983654,13.16986958139173,16.042187361375383,0.3012617344859227,GNN
46,768,2.3796893125085764e-06,2.6904266757667183e-05,0.9187374374279924,0.0812625625720075,3.6144302510139976,11.094941764099904,14.709372015113901,0.27623233831199817,GNN
1985,487,1.8278950946360456e-06,2.7730360349405077e-05,0.9381595744682373,0.061840425531762735,4.003388174424555,10.7447138468222,14.748102021246755,0.2769596623708311,GNN
295,1997,8.728822538331819e-06,5.5381333890434544e-05,0.8638464944625345,0.13615350553746547,2.875645827499601,12.880609531733876,15.756255359233478,0.29589211942222493,GNN
157,208,1.3639841215849364e-05,0.0001542769350856,0.9187702294179189,0.0812297705820811,3.620651857088503,13.613430362163372,17.234082219251874,0.3236447365117723,GNN
1230,1219,7.4140584572299985e-06,5.101388771733836e-05,0.8731076660631094,0.12689233393689062,2.976985074589989,12.660502101218137,15.637487175808126,0.29366173100109155,GNN
1542,393,3.251782690249418e-06,2.185313122775533e-05,0.8704722628856615,0.12952773711433857,2.94568944494356,11.467394956659811,14.41308440160337,0.2706682516733027,GNN
1671,1874,4.514360459008692e-06,3.000799580303728e-05,0.8692337097519673,0.13076629024803268,2.9328151295806273,11.938489542047268,14.871304671627895,0.27927332716672104,GNN
549,174,3.4526077280248078e-06,3.3803421511598007e-05,0.9073275440649251,0.09267245593507492,3.4276314494068103,11.613626537756367,15.041257987163178,0.2824649387260691,GNN
1491,1260,1.003174174132978e-05,6.371763667585668e-05,0.8639752367188496,0.13602476328115054,2.877145714070055,13.081512805271688,15.958658519341743,0.2996931177341172,GNN
